"CLIENTNUM","Attrition_Flag","Customer_Age","Gender","Dependent_count","Education_Level","Marital_Status","Income_Category","Card_Category","Months_on_book","Total_Relationship_Count","Months_Inactive_12_mon","Contacts_Count_12_mon","Credit_Limit","Total_Revolving_Bal","Avg_Open_To_Buy","Total_Amt_Chng_Q4_Q1","Total_Trans_Amt","Total_Trans_Ct","Total_Ct_Chng_Q4_Q1","Avg_Utilization_Ratio","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_1","Naive_Bayes_Classifier_Attrition_Flag_Card_Category_Contacts_Count_12_mon_Dependent_count_Education_Level_Months_Inactive_12_mon_2"
712509108,"Attrited Customer",46,"F",3,"Doctorate","Single","Less than $40K","Gold",36,1,3,5,15164,532,14632,0.858,8356,68,0.478,0.035,0.99935,0.00064654
711745233,"Attrited Customer",30,"F",0,"High School","Single","Unknown","Blue",22,1,2,4,13894,0,13894,0.845,9351,69,0.533,0,0.99634,0.00365621
778745058,"Existing Customer",50,"M",3,"High School","Single","$80K - $120K","Silver",41,2,2,1,34516,0,34516,0.627,15059,118,0.735,0,6.2564e-05,0.99994
721455558,"Existing Customer",56,"M",0,"Graduate","Single","$60K - $80K","Blue",44,1,3,2,6828,1859,4969,0.752,14713,104,0.677,0.272,0.00015435,0.99985
710721858,"Attrited Customer",46,"F",3,"Unknown","Married","$40K - $60K","Blue",37,2,3,4,5542,0,5542,0.808,8246,59,0.639,0,0.9983,0.00169532
769206483,"Existing Customer",58,"M",3,"Unknown","Married","$120K +","Blue",52,3,3,3,15733,2101,13632,0.597,13986,97,0.764,0.134,0.00034503,0.99965
769587258,"Existing Customer",38,"M",3,"College","Single","$60K - $80K","Silver",32,4,2,2,30082,1671,28411,0.707,15240,126,0.8,0.056,0.00010375,0.9999
712080333,"Existing Customer",46,"M",2,"High School","Divorced","$120K +","Blue",34,3,2,4,3659,1381,2278,0.669,16252,112,0.623,0.377,0.00031746,0.99968
712457208,"Attrited Customer",58,"M",1,"Graduate","Single","$80K - $120K","Blue",36,6,3,4,22718,0,22718,0.747,8100,77,0.833,0,0.99794,0.00205937
719934783,"Existing Customer",43,"M",3,"Doctorate","Married","$80K - $120K","Blue",27,4,2,2,3676,673,3003,0.629,14651,105,0.78,0.183,0.00017091,0.99983
709589208,"Existing Customer",53,"M",0,"Graduate","Single","$60K - $80K","Blue",35,3,1,3,17721,596,17125,0.694,14409,83,0.844,0.034,7.9494e-05,0.99992
714860808,"Existing Customer",59,"F",1,"Graduate","Single","Less than $40K","Blue",39,5,3,2,4404,2272,2132,0.809,15709,93,0.722,0.516,0.00016883,0.99983
713934633,"Attrited Customer",40,"F",4,"Uneducated","Divorced","Less than $40K","Blue",35,2,3,3,4423,2517,1906,0.84,8935,87,0.933,0.569,0.99694,0.00305523
773185833,"Existing Customer",49,"M",3,"High School","Married","$60K - $80K","Gold",42,3,1,4,34516,0,34516,0.838,15095,102,0.759,0,0.00018367,0.99982
715923408,"Existing Customer",30,"F",0,"College","Married","Less than $40K","Blue",19,4,2,3,4184,1254,2930,0.549,14999,110,0.719,0.3,0.00015971,0.99984
778956033,"Existing Customer",51,"M",1,"Graduate","Married","$80K - $120K","Blue",32,3,2,3,34516,1549,32967,0.892,15151,104,0.677,0.045,0.00017969,0.99982
712260633,"Existing Customer",47,"F",5,"Doctorate","Single","Unknown","Blue",36,4,1,4,26923,2461,24462,0.602,13643,94,0.918,0.091,0.0002361,0.99976
714945708,"Attrited Customer",33,"M",4,"College","Single","$40K - $60K","Silver",20,2,1,3,15977,0,15977,0.702,7745,64,0.684,0,0.98842,0.01158
720971358,"Existing Customer",59,"M",0,"High School","Single","$80K - $120K","Blue",47,5,3,3,26812,1491,25321,0.679,14838,110,0.642,0.056,0.00025237,0.99975
719701383,"Existing Customer",44,"M",4,"Unknown","Married","$60K - $80K","Blue",32,4,3,3,5175,0,5175,0.72,14304,99,0.768,0,0.00034872,0.99965
764316708,"Existing Customer",30,"F",1,"High School","Single","Less than $40K","Blue",23,3,2,2,3955,2352,1603,0.779,16423,109,0.758,0.595,0.00010386,0.9999
715545933,"Existing Customer",43,"M",5,"Graduate","Married","$120K +","Blue",36,6,2,4,22355,2179,20176,0.726,14268,99,0.8,0.097,0.00033714,0.99966
714524583,"Attrited Customer",56,"M",3,"Uneducated","Married","$80K - $120K","Blue",46,1,3,3,23240,1534,21706,0.971,9441,82,0.907,0.066,0.99691,0.00308778
780079833,"Existing Customer",43,"M",3,"Graduate","Divorced","$60K - $80K","Blue",28,3,3,4,5479,1183,4296,0.596,14728,126,0.909,0.216,0.00053543,0.99946
714199008,"Attrited Customer",50,"M",2,"Unknown","Married","$120K +","Blue",36,6,2,2,16081,492,15589,0.204,6100,61,0.564,0.031,0.99207,0.00793
719941533,"Existing Customer",32,"F",1,"Graduate","Married","Less than $40K","Blue",20,3,1,4,5497,1735,3762,0.664,16266,124,0.771,0.316,0.00014834,0.99985
715544883,"Existing Customer",39,"M",1,"Graduate","Married","Less than $40K","Silver",30,4,3,3,14135,630,13505,0.64,13703,99,0.768,0.045,0.00025657,0.99974
710122458,"Existing Customer",38,"M",2,"High School","Single","$60K - $80K","Silver",36,5,3,2,31546,2057,29489,0.625,15311,108,0.714,0.065,0.000158,0.99984
713833233,"Existing Customer",49,"M",5,"Uneducated","Married","$80K - $120K","Silver",30,3,3,2,34516,1768,32748,0.767,15134,124,0.722,0.051,0.00017252,0.99983
719326758,"Attrited Customer",52,"F",0,"Doctorate","Married","Less than $40K","Blue",36,4,3,2,4353,1489,2864,0.945,9226,85,1.073,0.342,0.99554,0.00445616
711686658,"Existing Customer",48,"M",5,"High School","Married","$80K - $120K","Silver",40,6,2,2,34516,1417,33099,0.692,16579,109,0.879,0.041,0.00010322,0.9999
708964683,"Existing Customer",48,"F",4,"College","Unknown","Unknown","Blue",36,3,2,1,3310,0,3310,0.748,14542,89,0.854,0,6.9988e-05,0.99993
718840833,"Attrited Customer",49,"M",3,"High School","Single","$40K - $60K","Blue",36,1,3,4,4601,0,4601,0.962,9610,76,0.689,0,0.99808,0.00191647
797228883,"Existing Customer",46,"M",2,"High School","Married","$40K - $60K","Blue",40,3,3,0,3981,0,3981,0.626,14340,114,0.781,0,6.4505e-05,0.99994
709566408,"Attrited Customer",40,"F",2,"Graduate","Single","Less than $40K","Blue",30,5,3,6,4458,0,4458,0.935,9640,70,0.707,0,0.99936,0.00063727
780097533,"Existing Customer",48,"M",3,"Doctorate","Divorced","$80K - $120K","Blue",33,4,1,2,10292,0,10292,0.656,15148,111,0.79,0,8.2704e-05,0.99992
715020933,"Attrited Customer",44,"F",4,"High School","Unknown","Unknown","Blue",34,4,3,4,15944,0,15944,0.919,9360,67,0.763,0,0.9981,0.00189625
711149133,"Attrited Customer",30,"F",1,"Graduate","Married","Unknown","Blue",18,4,1,4,4377,2517,1860,0.941,8759,74,0.609,0.575,0.9933,0.0067
716832858,"Attrited Customer",46,"M",3,"Graduate","Married","$60K - $80K","Blue",34,1,2,4,4930,159,4771,0.592,7412,60,0.579,0.032,0.99706,0.00294141
715154058,"Attrited Customer",49,"F",0,"Unknown","Married","Less than $40K","Blue",39,1,3,3,4982,2517,2465,0.903,9274,65,0.857,0.505,0.99651,0.0034913
789497283,"Attrited Customer",50,"M",2,"High School","Single","$120K +","Blue",42,1,3,2,34162,1723,32439,0.429,7572,56,0.697,0.05,0.99431,0.00569
711834708,"Existing Customer",55,"M",4,"College","Married","$80K - $120K","Blue",40,4,2,5,4047,1482,2565,0.959,16191,102,0.789,0.366,0.00057607,0.99942
785038908,"Existing Customer",43,"F",0,"Graduate","Married","Less than $40K","Blue",37,3,1,4,6380,1160,5220,0.753,17119,124,0.797,0.182,0.00013562,0.99986
720001758,"Existing Customer",42,"F",1,"Graduate","Single","Less than $40K","Blue",34,5,1,3,3534,1175,2359,0.737,13588,94,0.808,0.332,8.6952e-05,0.99991
778428108,"Existing Customer",36,"F",1,"Graduate","Single","Less than $40K","Blue",16,6,5,3,6091,1184,4907,0.766,17437,113,0.766,0.194,0.00031714,0.99968
715268508,"Existing Customer",42,"M",3,"Graduate","Married","$40K - $60K","Gold",36,3,2,5,23981,1399,22582,0.712,14840,125,0.761,0.058,0.00067538,0.99932
788741733,"Existing Customer",53,"F",1,"Graduate","Married","Less than $40K","Blue",32,4,2,3,7832,1784,6048,0.711,14614,106,0.656,0.228,0.00017969,0.99982
717355533,"Existing Customer",56,"M",3,"Graduate","Single","$120K +","Blue",44,3,1,2,34516,1307,33209,0.558,13759,120,0.765,0.038,5.7151e-05,0.99994
712128258,"Existing Customer",49,"F",4,"High School","Single","Less than $40K","Silver",40,5,3,5,13704,2127,11577,0.805,15872,116,0.681,0.155,0.00082235,0.99918
735825258,"Existing Customer",39,"M",2,"High School","Single","Less than $40K","Blue",32,4,1,4,4423,1643,2780,0.724,15467,112,0.623,0.371,0.00015363,0.99985
714544908,"Attrited Customer",56,"M",4,"Graduate","Divorced","$60K - $80K","Blue",36,6,3,3,6224,0,6224,0.92,8979,68,0.581,0,0.99686,0.00314112
818712633,"Existing Customer",41,"F",3,"Graduate","Single","Less than $40K","Blue",36,4,6,2,4133,1067,3066,0.632,16100,119,0.608,0.258,0.00014734,0.99985
709831983,"Existing Customer",57,"M",2,"Uneducated","Single","$120K +","Blue",46,3,2,3,34516,1244,33272,0.606,15176,126,0.8,0.036,0.00019683,0.9998
789398733,"Existing Customer",56,"M",3,"Graduate","Married","$120K +","Blue",46,3,3,2,5270,779,4491,0.731,16179,105,0.694,0.148,0.00018665,0.99981
716850558,"Existing Customer",48,"M",4,"Graduate","Unknown","$60K - $80K","Gold",32,5,1,3,34516,1285,33231,0.654,15279,122,0.649,0.037,0.00011193,0.99989
717316008,"Existing Customer",38,"M",2,"Unknown","Married","$120K +","Blue",36,6,2,3,3782,0,3782,0.717,14977,117,0.721,0,0.00021042,0.99979
714677583,"Attrited Customer",50,"F",3,"Doctorate","Single","Unknown","Blue",36,4,3,3,5173,0,5173,0.912,8757,68,0.789,0,0.9978,0.00219584
767348733,"Existing Customer",56,"M",2,"Unknown","Married","$60K - $80K","Blue",49,3,3,3,4058,793,3265,0.758,15865,105,0.667,0.195,0.00033251,0.99967
779900808,"Existing Customer",32,"M",0,"College","Single","$60K - $80K","Blue",16,2,3,2,21551,0,21551,0.536,14950,94,0.843,0,0.00015007,0.99985
719900733,"Existing Customer",60,"M",1,"High School","Married","$40K - $60K","Blue",47,3,1,3,9805,1007,8798,0.8,14641,95,0.9,0.103,8.453e-05,0.99992
816517683,"Existing Customer",38,"F",2,"Doctorate","Married","Less than $40K","Blue",33,4,3,3,7530,1336,6194,0.749,14719,115,0.855,0.177,0.00043772,0.99956
755305683,"Existing Customer",45,"M",5,"Graduate","Married","$60K - $80K","Blue",38,5,1,4,8983,0,8983,0.713,15163,124,0.746,0,0.00016316,0.99984
715769958,"Existing Customer",53,"F",3,"Unknown","Married","$40K - $60K","Blue",39,3,2,2,4855,1912,2943,0.606,14969,104,0.763,0.394,0.00012982,0.99987
715493733,"Attrited Customer",53,"M",2,"Graduate","Married","$40K - $60K","Blue",36,2,3,4,5735,0,5735,1.009,9088,64,0.684,0,0.99807,0.00193323
827440458,"Attrited Customer",48,"M",4,"College","Married","$80K - $120K","Blue",44,2,3,3,9524,1449,8075,0.559,7527,58,0.657,0.152,0.99677,0.00323056
715713408,"Existing Customer",55,"M",2,"Graduate","Married","Less than $40K","Gold",46,3,5,3,15987,0,15987,0.82,15853,117,0.56,0,0.00038925,0.99961
720128658,"Attrited Customer",49,"M",1,"Uneducated","Single","$120K +","Blue",30,5,3,3,5181,0,5181,0.83,8943,68,1,0,0.99659,0.00341249
770038983,"Attrited Customer",37,"M",4,"High School","Single","$60K - $80K","Silver",31,1,3,3,28831,2517,26314,0.77,8688,69,0.769,0.087,0.99643,0.00357448
714684108,"Attrited Customer",31,"M",1,"Post-Graduate","Single","$40K - $60K","Blue",24,4,2,4,4169,534,3635,0.836,8565,70,0.795,0.128,0.99724,0.002764
708942408,"Existing Customer",46,"F",3,"Uneducated","Single","$40K - $60K","Blue",36,3,2,2,7020,1784,5236,0.815,16937,116,0.731,0.254,0.00012144,0.99988
779134458,"Attrited Customer",33,"F",1,"Doctorate","Single","Less than $40K","Blue",15,1,1,3,3709,1180,2529,0.645,8130,74,0.897,0.318,0.99212,0.00788
710066133,"Attrited Customer",30,"M",0,"Graduate","Single","Less than $40K","Silver",36,4,3,3,12833,0,12833,0.853,9619,75,0.786,0,0.99576,0.00424404
709578258,"Existing Customer",40,"F",3,"Uneducated","Single","Less than $40K","Blue",33,4,3,2,3804,1917,1887,0.744,14321,102,0.759,0.504,0.00019191,0.99981
718043583,"Existing Customer",50,"M",2,"Uneducated","Single","$120K +","Blue",40,5,3,4,21794,1368,20426,0.691,15111,116,0.706,0.063,0.00053055,0.99947
715186608,"Existing Customer",43,"M",4,"Graduate","Married","$80K - $120K","Blue",35,3,2,3,3304,2517,787,0.741,14565,120,0.818,0.762,0.00020077,0.9998
708447858,"Existing Customer",59,"F",2,"Uneducated","Married","Less than $40K","Blue",36,6,3,2,3850,0,3850,0.509,15107,117,0.918,0,0.00018494,0.99982
718071933,"Existing Customer",49,"M",1,"Graduate","Married","$40K - $60K","Blue",36,4,2,3,4158,1889,2269,0.872,15842,130,0.831,0.454,0.00017969,0.99982
771217758,"Existing Customer",44,"F",2,"High School","Single","Less than $40K","Blue",31,3,2,3,4182,2028,2154,0.658,16920,114,0.606,0.485,0.0001861,0.99981
721210158,"Existing Customer",29,"M",2,"College","Married","$40K - $60K","Blue",17,3,1,3,4626,1232,3394,0.731,14740,102,0.759,0.266,9.0064e-05,0.99991
788779983,"Existing Customer",58,"M",2,"Post-Graduate","Married","$80K - $120K","Blue",39,4,2,3,3742,2517,1225,0.75,16401,121,0.806,0.673,0.00022525,0.99977
718614183,"Attrited Customer",43,"F",4,"High School","Unknown","Less than $40K","Silver",31,6,2,2,13651,0,13651,1.046,9772,71,0.775,0,0.99055,0.00945
709865883,"Attrited Customer",38,"M",2,"High School","Divorced","$60K - $80K","Silver",25,1,2,3,26794,821,25973,0.848,8788,58,0.933,0.031,0.99409,0.00591
766273533,"Existing Customer",53,"M",2,"Uneducated","Unknown","$80K - $120K","Blue",46,3,6,3,17190,1736,15454,0.698,15055,117,0.696,0.101,0.00024554,0.99975
717390408,"Attrited Customer",49,"F",4,"Uneducated","Married","$40K - $60K","Blue",36,5,2,3,4167,0,4167,0.581,7590,87,0.776,0,0.99518,0.00481999
718655808,"Existing Customer",44,"F",3,"Uneducated","Married","Less than $40K","Silver",36,3,3,2,12944,1200,11744,0.839,16161,105,0.944,0.093,0.0001734,0.99983
817035108,"Existing Customer",31,"M",2,"Graduate","Single","Less than $40K","Blue",14,4,3,3,6933,1870,5063,0.656,15585,115,0.917,0.27,0.00030251,0.9997
747551658,"Existing Customer",47,"M",3,"High School","Unknown","$80K - $120K","Silver",40,5,3,2,34516,1371,33145,0.691,15930,123,0.836,0.04,0.00016395,0.99984
713281833,"Attrited Customer",37,"M",3,"Unknown","Single","$40K - $60K","Blue",29,6,2,3,13589,2517,11072,0.941,9456,79,1.026,0.185,0.99544,0.00455805
771982083,"Existing Customer",44,"M",4,"Doctorate","Married","$80K - $120K","Blue",33,3,1,3,4552,1144,3408,0.709,14418,104,0.677,0.251,0.00014059,0.99986
717642633,"Existing Customer",51,"M",2,"Graduate","Married","$60K - $80K","Blue",40,3,3,3,3750,1801,1949,0.889,17995,116,0.657,0.48,0.00030251,0.9997
772721208,"Existing Customer",50,"M",2,"High School","Single","$60K - $80K","Blue",40,4,3,3,17655,1720,15935,0.706,16293,120,0.739,0.097,0.00029408,0.99971
714385983,"Existing Customer",57,"F",2,"Uneducated","Single","Less than $40K","Blue",36,5,3,2,8224,1239,6985,0.793,16319,124,0.653,0.151,0.00018494,0.99982
712516608,"Existing Customer",43,"M",3,"Graduate","Married","$80K - $120K","Blue",36,6,2,3,3946,1275,2671,0.647,14822,96,0.811,0.323,0.00019864,0.9998
714725883,"Existing Customer",41,"F",4,"Graduate","Divorced","$40K - $60K","Blue",36,4,1,0,5654,2470,3184,0.637,15123,111,0.881,0.437,2.1307e-05,0.99998
709398708,"Existing Customer",40,"M",3,"High School","Divorced","$60K - $80K","Blue",36,3,1,2,16268,2517,13751,0.652,15925,124,0.824,0.155,5.5559e-05,0.99994
715090008,"Existing Customer",45,"M",4,"Graduate","Single","$60K - $80K","Silver",36,2,3,4,28564,2517,26047,0.711,14875,107,0.783,0.088,0.00048899,0.99951
709159308,"Existing Customer",42,"F",4,"High School","Single","Less than $40K","Blue",30,3,1,3,6172,1212,4960,0.723,16622,99,0.65,0.196,9.4447e-05,0.99991
711348033,"Existing Customer",50,"M",2,"Graduate","Married","$40K - $60K","Blue",40,4,3,2,5435,1243,4192,0.749,16202,117,0.671,0.229,0.00017987,0.99982
788230158,"Existing Customer",29,"M",1,"Unknown","Married","$40K - $60K","Silver",20,3,1,2,16496,1409,15087,0.677,16715,126,0.703,0.085,5.1345e-05,0.99995
718170033,"Existing Customer",42,"F",4,"Uneducated","Married","Unknown","Blue",23,4,1,2,8348,0,8348,0.695,15905,111,0.708,0,5.9391e-05,0.99994
718161708,"Existing Customer",46,"F",4,"Graduate","Married","Less than $40K","Blue",34,5,1,2,7562,1500,6062,0.632,14908,100,0.754,0.198,5.7762e-05,0.99994
717714633,"Existing Customer",49,"M",3,"Uneducated","Married","$120K +","Gold",38,4,3,4,14938,0,14938,0.737,15277,131,0.724,0,0.00063422,0.99937
824150733,"Existing Customer",43,"M",2,"High School","Married","$80K - $120K","Silver",39,3,1,3,34516,1987,32529,0.673,16177,122,0.848,0.058,8.1371e-05,0.99992
713768358,"Existing Customer",45,"M",4,"Graduate","Single","$40K - $60K","Blue",35,3,2,2,7935,888,7047,0.779,15380,122,0.694,0.112,0.00011937,0.99988
709188108,"Existing Customer",45,"M",2,"Graduate","Single","$60K - $80K","Silver",33,4,2,2,34516,1529,32987,0.609,13940,105,0.81,0.044,0.00010284,0.9999
720328983,"Attrited Customer",52,"F",5,"Unknown","Married","Less than $40K","Blue",36,4,3,3,9611,0,9611,0.84,7636,64,0.829,0,0.9971,0.00290361
712296408,"Existing Customer",36,"F",3,"Unknown","Married","$40K - $60K","Blue",22,5,3,3,12958,2273,10685,0.608,15681,96,0.627,0.175,0.00034503,0.99965
719106783,"Existing Customer",52,"M",1,"High School","Single","$80K - $120K","Blue",41,4,1,4,4103,1972,2131,0.665,16344,118,0.788,0.481,0.00014421,0.99986
713437008,"Attrited Customer",40,"F",3,"Graduate","Married","Unknown","Blue",25,1,2,3,6888,1878,5010,1.059,9038,64,0.829,0.273,0.99499,0.00501
719574033,"Existing Customer",38,"M",1,"High School","Single","$60K - $80K","Blue",28,2,2,2,21906,0,21906,0.696,15349,119,0.7,0,0.00010386,0.9999
716123283,"Existing Customer",59,"M",1,"Unknown","Single","$60K - $80K","Blue",48,3,1,2,7288,0,7288,0.64,14873,120,0.714,0,5.6825e-05,0.99994
789023508,"Existing Customer",46,"M",3,"Unknown","Married","$80K - $120K","Blue",33,4,1,3,34516,1099,33417,0.816,15490,110,0.618,0.032,0.00010566,0.99989
710005683,"Existing Customer",56,"M",2,"College","Single","$80K - $120K","Blue",46,3,3,5,12540,1696,10844,0.799,16518,115,0.716,0.135,0.00086785,0.99913
801036033,"Existing Customer",31,"M",0,"High School","Single","$40K - $60K","Blue",25,3,2,3,4493,1388,3105,0.795,17744,104,0.763,0.309,0.0001597,0.99984
716644008,"Attrited Customer",55,"M",3,"Graduate","Single","$120K +","Silver",36,4,3,4,34516,0,34516,1.007,9931,70,0.75,0,0.99794,0.00206163
709094358,"Existing Customer",51,"F",1,"Graduate","Single","Less than $40K","Blue",41,4,2,3,8900,798,8102,0.647,16737,88,0.66,0.09,0.00017969,0.99982
719848008,"Existing Customer",39,"M",2,"Graduate","Unknown","$60K - $80K","Silver",36,4,2,2,29808,0,29808,0.669,16098,128,0.684,0,0.00010284,0.9999
718372458,"Existing Customer",42,"M",2,"Graduate","Unknown","$40K - $60K","Blue",30,3,2,5,3735,1723,2012,0.595,14501,92,0.84,0.461,0.00056498,0.99944
720608658,"Existing Customer",33,"F",1,"Uneducated","Single","Less than $40K","Blue",36,5,3,3,8398,1875,6523,0.727,16706,123,0.757,0.223,0.00029196,0.99971
717185658,"Attrited Customer",51,"M",1,"High School","Married","$80K - $120K","Blue",36,4,3,4,22754,0,22754,0.799,8531,77,0.791,0,0.99788,0.00211827
715474083,"Existing Customer",51,"M",3,"Graduate","Single","$60K - $80K","Silver",36,3,2,2,29663,1743,27920,0.667,14638,93,0.722,0.059,0.00010672,0.99989
709646433,"Attrited Customer",59,"F",1,"High School","Married","Less than $40K","Blue",50,1,4,3,5043,743,4300,0.805,10170,66,0.784,0.147,0.99701,0.00298772
717494358,"Existing Customer",58,"F",0,"Graduate","Single","Less than $40K","Blue",48,2,2,5,4299,1334,2965,0.66,15068,123,0.685,0.31,0.00048486,0.99952
713924283,"Attrited Customer",61,"M",0,"Graduate","Single","$60K - $80K","Blue",54,2,1,4,11859,1644,10215,0.866,8930,79,0.837,0.139,0.99268,0.00732
714471183,"Attrited Customer",47,"M",4,"Graduate","Divorced","$80K - $120K","Blue",39,4,3,4,17504,476,17028,0.892,10468,66,0.737,0.027,0.99816,0.00184351
780613758,"Existing Customer",47,"M",5,"High School","Single","Less than $40K","Blue",35,4,3,5,4165,0,4165,0.813,17093,111,0.82,0,0.00089586,0.9991
718225683,"Existing Customer",56,"M",1,"Graduate","Single","$80K - $120K","Silver",49,5,2,2,34516,1091,33425,0.64,15274,108,0.714,0.032,9.6533e-05,0.9999
710734308,"Existing Customer",49,"M",1,"Graduate","Single","$60K - $80K","Blue",40,6,3,3,6481,1569,4912,0.692,15937,119,0.803,0.242,0.00028395,0.99972
708564858,"Attrited Customer",33,"M",2,"College","Married","$120K +","Gold",20,2,1,4,34516,0,34516,1.004,9338,73,0.622,0,0.99438,0.00562
713733633,"Attrited Customer",27,"M",0,"High School","Divorced","$60K - $80K","Blue",36,2,3,2,13303,2517,10786,0.929,10219,85,0.809,0.189,0.99338,0.00662
720841533,"Existing Customer",29,"M",0,"Graduate","Married","Less than $40K","Blue",15,3,1,5,4700,0,4700,0.617,14723,96,0.655,0,0.00023467,0.99977
712210458,"Existing Customer",38,"M",1,"Uneducated","Single","$40K - $60K","Blue",36,2,3,2,5639,1558,4081,0.614,16628,109,0.946,0.276,0.0001736,0.99983
714109308,"Existing Customer",46,"M",5,"College","Single","$80K - $120K","Blue",36,1,2,3,13187,2241,10946,0.689,15354,112,0.931,0.17,0.00019215,0.99981
712503408,"Existing Customer",57,"M",2,"Graduate","Married","$80K - $120K","Blue",40,6,3,4,17925,1909,16016,0.712,17498,111,0.82,0.106,0.000516,0.99948
713755458,"Attrited Customer",50,"M",1,"Unknown","Unknown","$80K - $120K","Blue",36,6,3,4,9959,952,9007,0.825,10310,63,1.1,0.096,0.99813,0.00187387
716893683,"Attrited Customer",55,"F",3,"Uneducated","Single","Unknown","Blue",47,4,3,3,14657,2517,12140,0.166,6009,53,0.514,0.172,0.99691,0.00308778
710841183,"Existing Customer",54,"M",1,"High School","Single","$60K - $80K","Blue",34,5,2,0,13940,2109,11831,0.66,15577,114,0.754,0.151,3.8311e-05,0.99996
